avg_sentence_length,sentence_length_std,type_token_ratio,stopword_ratio,pos_distribution_PUNCT,pos_distribution_PROPN,pos_distribution_DET,pos_distribution_ADJ,pos_distribution_NOUN,pos_distribution_AUX,pos_distribution_ADV,pos_distribution_VERB,pos_distribution_ADP,pos_distribution_CCONJ,pos_distribution_NUM,pos_distribution_PART,pos_distribution_PRON,pos_distribution_SCONJ,redundancy_score,perplexity,num_sentences,num_tokens,label,pos_distribution_INTJ,pos_distribution_X,pos_distribution_SYM,avg_sentence_similarity,max_similarity
10.818181818181818,4.686890456236451,0.6533333333333333,0.3185840707964602,0.23893805309734514,0.12389380530973451,0.08849557522123894,0.017699115044247787,0.17699115044247787,0.035398230088495575,0.008849557522123894,0.07079646017699115,0.07079646017699115,0.02654867256637168,0.017699115044247787,0.0,0.07964601769911504,0.008849557522123894,0.01818181818181818,9.209346771240234,11,113,post_edited_ai,0.0,0.035398230088495575,0.0,0.0,0.0
10.545454545454545,4.629228020536005,0.46808510638297873,0.00881057268722467,0.10572687224669604,0.7092511013215859,0.01762114537444934,0.00881057268722467,0.07929515418502203,0.0,0.004405286343612335,0.030837004405286344,0.01762114537444934,0.0,0.0,0.0,0.022026431718061675,0.0,0.1645021645021645,4.459245681762695,22,227,ai,0.004405286343612335,0.0,0.0,0.0,0.0
17.38888888888889,10.403732710954644,0.5193370165745856,0.0,0.265993265993266,0.5016835016835017,0.0,0.02356902356902357,0.12457912457912458,0.0,0.0,0.003367003367003367,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.2222222222222222,5.172549724578857,18,297,ai,0.006734006734006734,0.06397306397306397,0.0,0.0,0.0
37.5,26.9675731203236,0.47619047619047616,0.0,0.08275862068965517,0.5448275862068965,0.0,0.020689655172413793,0.09655172413793103,0.0,0.013793103448275862,0.06896551724137931,0.027586206896551724,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,4.718007564544678,4,145,ai,0.0,0.04827586206896552,0.027586206896551724,0.0,0.0
21.155555555555555,15.88564069362371,0.3064798598949212,0.0011013215859030838,0.2566079295154185,0.29405286343612336,0.003303964757709251,0.018722466960352423,0.24118942731277532,0.0,0.004405286343612335,0.040748898678414094,0.02092511013215859,0.0,0.013215859030837005,0.0,0.0011013215859030838,0.0,0.0030303030303030303,13.634195327758789,45,908,ai,0.0022026431718061676,0.10352422907488987,0.0,0.0,0.0
30.76,21.55046171199123,0.15714285714285714,0.0,0.10107816711590296,0.637466307277628,0.0,0.009433962264150943,0.16442048517520216,0.0026954177897574125,0.013477088948787063,0.018867924528301886,0.026954177897574125,0.0,0.02021563342318059,0.0,0.0,0.0,0.34,5.381310939788818,25,742,ai,0.0,0.005390835579514825,0.0,0.0,0.0
22.666666666666668,5.90668171555645,0.7980769230769231,0.0,0.15151515151515152,0.6515151515151515,0.0,0.03787878787878788,0.12121212121212122,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,7.8833489418029785,6,132,post_edited_ai,0.015151515151515152,0.0,0.0,0.0,0.0
20.65,17.57633351982148,0.5466666666666666,0.40153452685422,0.15089514066496162,0.023017902813299233,0.07161125319693094,0.06905370843989769,0.2071611253196931,0.04859335038363171,0.017902813299232736,0.1278772378516624,0.05370843989769821,0.03836317135549872,0.0,0.043478260869565216,0.08439897698209718,0.01278772378516624,0.0,17.023174285888672,20,391,ai,0.0025575447570332483,0.04603580562659847,0.0025575447570332483,0.0,0.0
10.75,7.084313657652377,0.6567164179104478,0.0,0.12195121951219512,0.5609756097560976,0.0,0.08536585365853659,0.07317073170731707,0.0,0.0,0.06097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.2509002685547,8,82,post_edited_ai,0.0,0.0975609756097561,0.0,0.0,0.0
19.457142857142856,10.905680976033565,0.3710843373493976,0.018518518518518517,0.279320987654321,0.4228395061728395,0.015432098765432098,0.021604938271604937,0.16049382716049382,0.0,0.0030864197530864196,0.024691358024691357,0.013888888888888888,0.0,0.020061728395061727,0.0,0.0,0.0,0.023529411764705882,14.493417739868164,35,648,post_edited_ai,0.0,0.038580246913580245,0.0,0.0,0.0
12.0,5.354126134736337,0.7432432432432432,0.022598870056497175,0.096045197740113,0.6779661016949152,0.011299435028248588,0.005649717514124294,0.11299435028248588,0.0,0.011299435028248588,0.022598870056497175,0.011299435028248588,0.0,0.005649717514124294,0.0,0.01694915254237288,0.0,0.11428571428571428,7.3638787269592285,15,177,post_edited_ai,0.02824858757062147,0.0,0.0,0.0,0.0
24.529411764705884,11.707803566846414,0.46757679180887374,0.28287841191067,0.20595533498759305,0.08684863523573201,0.0967741935483871,0.07444168734491315,0.24317617866004962,0.009925558312655087,0.007444168734491315,0.06451612903225806,0.10669975186104218,0.052109181141439205,0.009925558312655087,0.0024813895781637717,0.007444168734491315,0.0,0.007352941176470588,10.367507934570312,17,403,post_edited_ai,0.0,0.03225806451612903,0.0,0.0,0.0
